title,poster_url,genres
Madea's Family Reunion,Madea's Family Reunion.jpg,"['Comedy', 'Drama', 'Romance']"
The Color of Money,The Color of Money.jpg,"['Drama', 'Sport']"
The Longest Day,The Longest Day.jpg,"['Action', 'Drama', 'History', 'War']"
The Mighty Ducks,The Mighty Ducks.jpg,"['Comedy', 'Drama', 'Family', 'Sport']"
The Grudge,The Grudge.jpg,"['Horror', 'Mystery', 'Thriller']"
Happy Gilmore,Happy Gilmore.jpg,"['Comedy', 'Sport']"
Jeepers Creepers,Jeepers Creepers.jpg,"['Horror', 'Mystery']"
Bill & Ted's Excellent Adventure,Bill & Ted's Excellent Adventure.jpg,"['Adventure', 'Comedy', 'Music', 'Romance', 'Sci-Fi']"
Oliver!,Oliver!.jpg,"['Drama', 'Family', 'Musical']"
The Best Exotic Marigold Hotel,The Best Exotic Marigold Hotel.jpg,"['Comedy', 'Drama', 'Romance']"
Recess: School's Out,Recess: School's Out.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']"
Mad Max Beyond Thunderdome,Mad Max Beyond Thunderdome.jpg,"['Action', 'Adventure', 'Sci-Fi']"
Commando,Commando.jpg,"['Action', 'Adventure', 'Thriller']"
The Boy,The Boy.jpg,"['Horror', 'Mystery', 'Thriller']"
Devil,Devil.jpg,"['Horror', 'Mystery', 'Thriller']"
Friday After Next,Friday After Next.jpg,"['Comedy', 'Drama']"
Insidious: Chapter 3,Insidious: Chapter 3.jpg,"['Horror', 'Mystery', 'Thriller']"
The Last Dragon,The Last Dragon.jpg,"['Action', 'Comedy', 'Drama', 'Music', 'Sport']"
The Lawnmower Man,The Lawnmower Man.jpg,"['Horror', 'Sci-Fi']"
Nick and Norah's Infinite Playlist,Nick and Norah's Infinite Playlist.jpg,"['Comedy', 'Drama', 'Music', 'Romance']"
Dogma,Dogma.jpg,"['Adventure', 'Comedy', 'Drama', 'Fantasy']"
The Banger Sisters,The Banger Sisters.jpg,"['Comedy', 'Drama']"
Twilight Zone: The Movie,Twilight Zone: The Movie.jpg,"['Horror', 'Sci-Fi']"
Road House,Road House.jpg,"['Action', 'Thriller']"
A Low Down Dirty Shame,A Low Down Dirty Shame.jpg,"['Action', 'Comedy', 'Crime']"
Swimfan,Swimfan.jpg,"['Drama', 'Thriller']"
Employee of the Month,Employee of the Month.jpg,"['Comedy', 'Romance']"
Can't Hardly Wait,Can't Hardly Wait.jpg,"['Comedy', 'Romance']"
The Outsiders,The Outsiders.jpg,"['Crime', 'Drama']"
Pete's Dragon,Pete's Dragon.jpg,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy']"
The Dead Zone,The Dead Zone.jpg,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']"
Sinister 2,Sinister 2.jpg,"['Horror', 'Mystery', 'Thriller']"
Sparkle,Sparkle.jpg,"['Drama', 'Music']"
Valentine,Valentine.jpg,"['Horror', 'Mystery', 'Thriller']"
The Fourth Kind,The Fourth Kind.jpg,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
A Prairie Home Companion,A Prairie Home Companion.jpg,"['Comedy', 'Drama', 'Music', 'Musical', 'Romance', 'Western']"
Sugar Hill,Sugar Hill.jpg,"['Crime', 'Drama', 'Thriller']"
Invasion U.S.A.,Invasion U.S.A..jpg,"['Action', 'Thriller']"
Roll Bounce,Roll Bounce.jpg,"['Comedy', 'Drama', 'Music', 'Romance']"
Rushmore,Rushmore.jpg,"['Comedy', 'Drama', 'Romance']"
Skyline,Skyline.jpg,"['Action', 'Sci-Fi', 'Thriller']"
The Second Best Exotic Marigold Hotel,The Second Best Exotic Marigold Hotel.jpg,"['Comedy', 'Drama', 'Romance']"
Kit Kittredge: An American Girl,Kit Kittredge: An American Girl.jpg,"['Comedy', 'Drama', 'Family']"
The Perfect Man,The Perfect Man.jpg,"['Comedy', 'Family', 'Romance']"
Mo' Better Blues,Mo' Better Blues.jpg,"['Drama', 'Music', 'Romance']"
Kung Pow: Enter the Fist,Kung Pow: Enter the Fist.jpg,"['Action', 'Comedy']"
Tremors,Tremors.jpg,"['Comedy', 'Horror']"
Wrong Turn,Wrong Turn.jpg,"['Horror', 'Thriller']"
The Long Riders,The Long Riders.jpg,"['Biography', 'Crime', 'Drama', 'Western']"
The Corruptor,The Corruptor.jpg,"['Action', 'Crime', 'Thriller']"
Mud,Mud.jpg,"['Adventure', 'Drama']"
Reno 911!: Miami,Reno 911!: Miami.jpg,"['Comedy', 'Crime']"
One Direction: This Is Us,One Direction: This Is Us.jpg,"['Documentary', 'Music']"
"The Goods: Live Hard, Sell Hard","The Goods: Live Hard, Sell Hard.jpg",['Comedy']
Hey Arnold! The Movie,Hey Arnold! The Movie.jpg,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Thriller']"
My Week with Marilyn,My Week with Marilyn.jpg,"['Biography', 'Drama']"
The Matador,The Matador.jpg,"['Comedy', 'Crime', 'Thriller']"
Love Jones,Love Jones.jpg,"['Comedy', 'Drama', 'Romance']"
The Gift,The Gift.jpg,"['Drama', 'Mystery', 'Thriller']"
End of the Spear,End of the Spear.jpg,"['Adventure', 'Biography', 'Drama', 'History']"
Get Over It,Get Over It.jpg,"['Comedy', 'Romance']"
Office Space,Office Space.jpg,['Comedy']
Drop Dead Gorgeous,Drop Dead Gorgeous.jpg,"['Comedy', 'Romance', 'Thriller']"
Big Eyes,Big Eyes.jpg,"['Biography', 'Crime', 'Drama', 'Romance']"
Very Bad Things,Very Bad Things.jpg,"['Comedy', 'Crime', 'Thriller']"
Sleepover,Sleepover.jpg,"['Comedy', 'Family', 'Romance']"
Body Double,Body Double.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
MacGruber,MacGruber.jpg,"['Action', 'Comedy']"
Dirty Pretty Things,Dirty Pretty Things.jpg,"['Crime', 'Drama', 'Thriller']"
Movie 43,Movie 43.jpg,['Comedy']
Over Her Dead Body,Over Her Dead Body.jpg,"['Comedy', 'Fantasy', 'Romance']"
Seeking a Friend for the End of the World,Seeking a Friend for the End of the World.jpg,"['Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']"
Cedar Rapids,Cedar Rapids.jpg,['Comedy']
Bones,Bones.jpg,"['Crime', 'Drama', 'Mystery']"
American History X,American History X.jpg,"['Crime', 'Drama']"
The Collection,The Collection.jpg,"['Horror', 'Thriller']"
Teacher's Pet,Teacher's Pet.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Musical']"
The Red Violin,The Red Violin.jpg,"['Drama', 'Music', 'Mystery', 'Romance']"
The Straight Story,The Straight Story.jpg,"['Biography', 'Drama']"
Deuces Wild,Deuces Wild.jpg,"['Action', 'Drama']"
Bad Words,Bad Words.jpg,"['Comedy', 'Drama']"
Run Fatboy Run,Run Fatboy Run.jpg,"['Comedy', 'Romance', 'Sport']"
Heartbeeps,Heartbeeps.jpg,"['Comedy', 'Sci-Fi']"
Black or White,Black or White.jpg,['Drama']
On the Line,On the Line.jpg,"['Comedy', 'Family', 'Romance']"
Rescue Dawn,Rescue Dawn.jpg,"['Adventure', 'Biography', 'War']"
Danny Collins,Danny Collins.jpg,"['Comedy', 'Drama', 'Music']"
"Jeff, Who Lives at Home","Jeff, Who Lives at Home.jpg","['Comedy', 'Drama']"
I Am Love,I Am Love.jpg,"['Drama', 'Romance']"
Atlas Shrugged II: The Strike,Atlas Shrugged II: The Strike.jpg,"['Drama', 'Mystery', 'Sci-Fi']"
Romeo Is Bleeding,Romeo Is Bleeding.jpg,"['Crime', 'Drama', 'Romance']"
The Limey,The Limey.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Crash,Crash.jpg,"['Crime', 'Drama', 'Thriller']"
The House of Mirth,The House of Mirth.jpg,"['Romance', 'Drama']"
Malone,Malone.jpg,"['Action', 'Drama', 'Thriller']"
Peaceful Warrior,Peaceful Warrior.jpg,"['Drama', 'Romance', 'Sport']"
Bucky Larson: Born to Be a Star,Bucky Larson: Born to Be a Star.jpg,['Comedy']
Bamboozled,Bamboozled.jpg,"['Comedy', 'Drama', 'Music']"
The Forest,The Forest.jpg,"['Horror', 'Mystery', 'Thriller']"
Sphinx,Sphinx.jpg,"['Adventure', 'Mystery', 'Thriller']"
While We're Young,While We're Young.jpg,"['Comedy', 'Drama', 'Mystery']"
A Better Life,A Better Life.jpg,"['Drama', 'Romance']"
Spider,Spider.jpg,"['Drama', 'Mystery', 'Thriller']"
Gun Shy,Gun Shy.jpg,"['Comedy', 'Crime', 'Romance']"
Nicholas Nickleby,Nicholas Nickleby.jpg,"['Adventure', 'Drama', 'Romance']"
The Iceman,The Iceman.jpg,"['Biography', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Krrish,Krrish.jpg,"['Action', 'Adventure', 'Sci-Fi']"
Cecil B. Demented,Cecil B. Demented.jpg,"['Comedy', 'Crime', 'Thriller']"
Killer Joe,Killer Joe.jpg,"['Crime', 'Drama', 'Thriller']"
The Joneses,The Joneses.jpg,"['Comedy', 'Drama']"
Owning Mahowny,Owning Mahowny.jpg,"['Crime', 'Drama', 'Thriller']"
The Brothers Solomon,The Brothers Solomon.jpg,['Comedy']
My Blueberry Nights,My Blueberry Nights.jpg,"['Drama', 'Romance']"
Illuminata,Illuminata.jpg,"['Drama', 'Romance']"
Swept Away,Swept Away.jpg,"['Comedy', 'Romance']"
"War, Inc.","War, Inc..jpg","['Action', 'Comedy', 'Thriller']"
Shaolin Soccer,Shaolin Soccer.jpg,"['Action', 'Comedy', 'Fantasy', 'Sport']"
The Brown Bunny,The Brown Bunny.jpg,['Drama']
The Swindle,The Swindle.jpg,"['Comedy', 'Crime', 'Thriller']"
Rosewater,Rosewater.jpg,"['Biography', 'Drama']"
The Chambermaid on the Titanic,The Chambermaid on the Titanic.jpg,"['Drama', 'Romance']"
Coriolanus,Coriolanus.jpg,"['Drama', 'Thriller', 'War']"
Imaginary Heroes,Imaginary Heroes.jpg,['Drama']
High Heels and Low Lifes,High Heels and Low Lifes.jpg,"['Action', 'Comedy', 'Crime', 'Drama', 'Romance']"
World's Greatest Dad,World's Greatest Dad.jpg,"['Comedy', 'Drama']"
Severance,Severance.jpg,"['Comedy', 'Horror']"
Edmond,Edmond.jpg,"['Drama', 'Thriller']"
Welcome to the Rileys,Welcome to the Rileys.jpg,['Drama']
Police Academy: Mission to Moscow,Police Academy: Mission to Moscow.jpg,"['Comedy', 'Crime']"
Blood Done Sign My Name,Blood Done Sign My Name.jpg,['Drama']
"Cinco de Mayo, La Batalla","Cinco de Mayo, La Batalla.jpg","['Drama', 'History', 'War']"
Elsa & Fred,Elsa & Fred.jpg,"['Comedy', 'Drama', 'Romance']"
An Alan Smithee Film: Burn Hollywood Burn,An Alan Smithee Film: Burn Hollywood Burn.jpg,['Comedy']
The Open Road,The Open Road.jpg,"['Comedy', 'Drama']"
The Good Guy,The Good Guy.jpg,"['Comedy', 'Romance']"
Motherhood,Motherhood.jpg,"['Comedy', 'Drama']"
Free Style,Free Style.jpg,['Drama']
Strangerland,Strangerland.jpg,"['Drama', 'Mystery', 'Thriller']"
The Janky Promoters,The Janky Promoters.jpg,"['Comedy', 'Crime', 'Music']"
Blonde Ambition,Blonde Ambition.jpg,"['Comedy', 'Romance']"
The Oxford Murders,The Oxford Murders.jpg,"['Crime', 'Mystery', 'Thriller']"
The Reef,The Reef.jpg,"['Adventure', 'Horror', 'Thriller']"
Eulogy,Eulogy.jpg,"['Comedy', 'Drama']"
White Noise 2: The Light,White Noise 2: The Light.jpg,"['Drama', 'Fantasy', 'Horror', 'Thriller']"
You Got Served: Beat the World,You Got Served: Beat the World.jpg,"['Drama', 'Music']"
Fifty Dead Men Walking,Fifty Dead Men Walking.jpg,"['Crime', 'Drama', 'Thriller']"
Jungle Shuffle,Jungle Shuffle.jpg,"['Animation', 'Adventure']"
Adam Resurrected,Adam Resurrected.jpg,"['Drama', 'War']"
Of Horses and Men,Of Horses and Men.jpg,"['Comedy', 'Drama', 'Romance']"
It's a Wonderful Afterlife,It's a Wonderful Afterlife.jpg,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
The Devil's Tomb,The Devil's Tomb.jpg,"['Action', 'Horror', 'Thriller']"
Partition,Partition.jpg,"['Drama', 'Romance']"
Good Intentions,Good Intentions.jpg,['Comedy']
The Good the Bad the Weird,The Good the Bad the Weird.jpg,"['Action', 'Adventure', 'Comedy', 'Western']"
Nurse,Nurse.jpg,"['Horror', 'Thriller']"
Gunless,Gunless.jpg,"['Action', 'Comedy', 'Drama', 'Western']"
Adventureland,Adventureland.jpg,"['Comedy', 'Drama', 'Romance']"
The Lost City,The Lost City.jpg,"['Drama', 'Romance']"
Next Friday,Next Friday.jpg,['Comedy']
American Heist,American Heist.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
You Only Live Twice,You Only Live Twice.jpg,"['Action', 'Adventure', 'Thriller']"
Plastic,Plastic.jpg,"['Action', 'Comedy', 'Crime', 'Drama']"
Amour,Amour.jpg,['Drama']
Poltergeist III,Poltergeist III.jpg,"['Horror', 'Thriller']"
Re-Kill,Re-Kill.jpg,"['Action', 'Horror']"
It's a Mad Mad Mad Mad World,It's a Mad Mad Mad Mad World.jpg,"['Action', 'Adventure', 'Comedy', 'Crime']"
Volver,Volver.jpg,"['Comedy', 'Drama']"
Heavy Metal,Heavy Metal.jpg,"['Animation', 'Adventure', 'Fantasy', 'Sci-Fi']"
Gentlemen Broncos,Gentlemen Broncos.jpg,"['Adventure', 'Comedy', 'Sci-Fi']"
Richard III,Richard III.jpg,"['Drama', 'Sci-Fi', 'War']"
Into the Grizzly Maze,Into the Grizzly Maze.jpg,"['Action', 'Adventure', 'Horror', 'Thriller']"
Kites,Kites.jpg,"['Action', 'Drama', 'Romance', 'Thriller']"
Melancholia,Melancholia.jpg,"['Drama', 'Sci-Fi']"
Red Dog,Red Dog.jpg,"['Biography', 'Comedy', 'Drama', 'Family', 'Romance']"
Jab Tak Hai Jaan,Jab Tak Hai Jaan.jpg,"['Drama', 'Romance']"
Alien,Alien.jpg,"['Horror', 'Sci-Fi']"
The Texas Chain Saw Massacre,The Texas Chain Saw Massacre.jpg,['Horror']
The Runaways,The Runaways.jpg,"['Biography', 'Drama', 'Music']"
Fiddler on the Roof,Fiddler on the Roof.jpg,"['Drama', 'Family', 'Musical', 'Romance']"
Thunderball,Thunderball.jpg,"['Action', 'Adventure', 'Thriller']"
Detention,Detention.jpg,"['Comedy', 'Horror', 'Romance', 'Thriller']"
Loose Cannons,Loose Cannons.jpg,"['Comedy', 'Drama', 'Romance']"
Set It Off,Set It Off.jpg,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller']"
The Best Man,The Best Man.jpg,"['Comedy', 'Drama', 'Romance']"
Child's Play,Child's Play.jpg,"['Horror', 'Thriller']"
Sicko,Sicko.jpg,"['Documentary', 'Drama']"
The Purge: Anarchy,The Purge: Anarchy.jpg,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
Down to You,Down to You.jpg,"['Comedy', 'Drama', 'Romance']"
The Contender,The Contender.jpg,"['Drama', 'Thriller']"
Boiler Room,Boiler Room.jpg,"['Crime', 'Drama', 'Thriller']"
Trading Places,Trading Places.jpg,['Comedy']
Black Christmas,Black Christmas.jpg,['Horror']
Breakin' All the Rules,Breakin' All the Rules.jpg,"['Comedy', 'Romance']"
Henry V,Henry V.jpg,"['Biography', 'Drama', 'History', 'War']"
The Savages,The Savages.jpg,"['Comedy', 'Drama']"
Chasing Papi,Chasing Papi.jpg,"['Comedy', 'Romance']"
The Way of the Gun,The Way of the Gun.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Igby Goes Down,Igby Goes Down.jpg,"['Comedy', 'Drama']"
PCU,PCU.jpg,['Comedy']
The Ultimate Gift,The Ultimate Gift.jpg,"['Drama', 'Family', 'Romance']"
The Ice Pirates,The Ice Pirates.jpg,"['Action', 'Adventure', 'Comedy', 'Romance', 'Sci-Fi']"
Gracie,Gracie.jpg,"['Biography', 'Drama', 'Sport']"
Trust the Man,Trust the Man.jpg,"['Comedy', 'Drama', 'Romance']"
Hamlet 2,Hamlet 2.jpg,"['Comedy', 'Music']"
Velvet Goldmine,Velvet Goldmine.jpg,"['Drama', 'Music']"
The Wailing,The Wailing.jpg,"['Drama', 'Horror', 'Mystery', 'Thriller']"
Glee: The 3D Concert Movie,Glee: The 3D Concert Movie.jpg,"['Documentary', 'Comedy', 'Music']"
The Legend of Suriyothai,The Legend of Suriyothai.jpg,"['Action', 'Adventure', 'Biography', 'Drama', 'History', 'War']"
Two Evil Eyes,Two Evil Eyes.jpg,['Horror']
Barbecue,Barbecue.jpg,['Comedy']
All or Nothing,All or Nothing.jpg,['Drama']
Princess Kaiulani,Princess Kaiulani.jpg,"['Biography', 'Drama', 'History', 'Romance']"
Opal Dream,Opal Dream.jpg,"['Drama', 'Family']"
Flame & Citron,Flame & Citron.jpg,"['Action', 'Drama', 'History', 'Romance', 'Thriller', 'War']"
Undiscovered,Undiscovered.jpg,"['Comedy', 'Music', 'Romance']"
Red Riding: The Year of Our Lord 1974,Red Riding: The Year of Our Lord 1974.jpg,"['Crime', 'Drama', 'History']"
The Girl on the Train,The Girl on the Train.jpg,['Drama']
Veronika Decides to Die,Veronika Decides to Die.jpg,"['Drama', 'Romance']"
Crocodile Dundee,Crocodile Dundee.jpg,"['Action', 'Adventure', 'Comedy']"
"Ultramarines: A Warhammer 40,000 Movie","Ultramarines: A Warhammer 40,000 Movie.jpg","['Animation', 'Action', 'Fantasy', 'Sci-Fi', 'War']"
The I Inside,The I Inside.jpg,"['Mystery', 'Sci-Fi', 'Thriller']"
Beneath Hill 60,Beneath Hill 60.jpg,"['Drama', 'History', 'War']"
Polisse,Polisse.jpg,"['Crime', 'Drama']"
Awake,Awake.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Star Wars: The Clone Wars,Star Wars: The Clone Wars.jpg,"['Animation', 'Action', 'Adventure', 'Drama', 'Fantasy', 'Sci-Fi']"
Skin Trade,Skin Trade.jpg,"['Action', 'Crime', 'Thriller']"
The Lost Boys,The Lost Boys.jpg,"['Comedy', 'Horror']"
Crazy Heart,Crazy Heart.jpg,"['Drama', 'Music', 'Romance']"
The Rose,The Rose.jpg,"['Drama', 'Music', 'Romance']"
Baggage Claim,Baggage Claim.jpg,"['Comedy', 'Romance']"
Barbarella,Barbarella.jpg,"['Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']"
Shipwrecked,Shipwrecked.jpg,"['Adventure', 'Family']"
Election,Election.jpg,"['Comedy', 'Romance']"
The Namesake,The Namesake.jpg,['Drama']
The DUFF,The DUFF.jpg,"['Comedy', 'Romance']"
Glitter,Glitter.jpg,"['Drama', 'Music', 'Romance']"
The Haunting in Connecticut 2: Ghosts of Georgia,The Haunting in Connecticut 2: Ghosts of Georgia.jpg,"['Drama', 'Horror', 'Mystery', 'Thriller']"
Silmido,Silmido.jpg,"['Action', 'Drama']"
Bright Star,Bright Star.jpg,"['Biography', 'Drama', 'Romance']"
My Name Is Khan,My Name Is Khan.jpg,"['Adventure', 'Drama', 'Romance']"
All Is Lost,All Is Lost.jpg,"['Action', 'Adventure', 'Drama']"
Limbo,Limbo.jpg,"['Adventure', 'Drama', 'Thriller']"
Namastey London,Namastey London.jpg,"['Comedy', 'Drama', 'Romance']"
The Wind that Shakes the Barley,The Wind that Shakes the Barley.jpg,"['Drama', 'War']"
Yeh Jawaani Hai Deewani,Yeh Jawaani Hai Deewani.jpg,"['Comedy', 'Drama', 'Musical', 'Romance']"
Quo Vadis,Quo Vadis.jpg,"['Biography', 'Drama', 'Romance']"
Repo! The Genetic Opera,Repo! The Genetic Opera.jpg,"['Horror', 'Musical', 'Sci-Fi']"
Valley of the Wolves: Iraq,Valley of the Wolves: Iraq.jpg,"['Action', 'Drama', 'War']"
Pulp Fiction,Pulp Fiction.jpg,"['Crime', 'Drama']"
The Muppet Movie,The Muppet Movie.jpg,"['Adventure', 'Comedy', 'Family', 'Musical']"
Nightcrawler,Nightcrawler.jpg,"['Crime', 'Drama', 'Thriller']"
Club Dread,Club Dread.jpg,"['Comedy', 'Horror', 'Mystery', 'Thriller']"
The Sound of Music,The Sound of Music.jpg,"['Biography', 'Drama', 'Family', 'Musical', 'Romance']"
Splash,Splash.jpg,"['Comedy', 'Fantasy', 'Romance']"
Little Miss Sunshine,Little Miss Sunshine.jpg,"['Comedy', 'Drama']"
Stand by Me,Stand by Me.jpg,"['Adventure', 'Comedy', 'Drama']"
28 Days Later,28 Days Later.jpg,"['Drama', 'Horror', 'Sci-Fi', 'Thriller']"
You Got Served,You Got Served.jpg,"['Drama', 'Music']"
Escape from Alcatraz,Escape from Alcatraz.jpg,"['Action', 'Biography', 'Crime', 'Drama', 'Thriller']"
Brown Sugar,Brown Sugar.jpg,"['Comedy', 'Drama', 'Music', 'Romance']"
A Thin Line Between Love and Hate,A Thin Line Between Love and Hate.jpg,"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']"
50/50,50_50.jpg,"['Comedy', 'Drama', 'Romance']"
Shutter,Shutter.jpg,"['Horror', 'Mystery', 'Thriller']"
That Awkward Moment,That Awkward Moment.jpg,"['Comedy', 'Romance']"
Modern Problems,Modern Problems.jpg,"['Comedy', 'Fantasy', 'Sci-Fi']"
Kicks,Kicks.jpg,"['Adventure', 'Drama']"
Much Ado About Nothing,Much Ado About Nothing.jpg,"['Comedy', 'Drama', 'Romance']"
On Her Majesty's Secret Service,On Her Majesty's Secret Service.jpg,"['Action', 'Adventure', 'Thriller']"
The Player,The Player.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
New Nightmare,New Nightmare.jpg,"['Fantasy', 'Horror', 'Mystery', 'Thriller']"
Drive Me Crazy,Drive Me Crazy.jpg,"['Comedy', 'Drama', 'Romance']"
Akeelah and the Bee,Akeelah and the Bee.jpg,"['Drama', 'Family']"
Half Baked,Half Baked.jpg,"['Comedy', 'Crime']"
New in Town,New in Town.jpg,"['Comedy', 'Romance']"
American Psycho,American Psycho.jpg,"['Crime', 'Drama', 'Horror']"
The Good Girl,The Good Girl.jpg,"['Drama', 'Romance']"
Bon Cop Bad Cop,Bon Cop Bad Cop.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
The Boondock Saints II: All Saints Day,The Boondock Saints II: All Saints Day.jpg,"['Action', 'Crime', 'Thriller']"
The City of Your Final Destination,The City of Your Final Destination.jpg,"['Drama', 'Romance']"
Enough Said,Enough Said.jpg,"['Comedy', 'Drama', 'Romance']"
Easy A,Easy A.jpg,"['Comedy', 'Drama', 'Romance']"
The Inkwell,The Inkwell.jpg,"['Comedy', 'Drama', 'Romance']"
Shadow of the Vampire,Shadow of the Vampire.jpg,"['Drama', 'Horror']"
Prom,Prom.jpg,"['Comedy', 'Drama', 'Family', 'Romance']"
The Pallbearer,The Pallbearer.jpg,"['Comedy', 'Romance']"
Held Up,Held Up.jpg,['Comedy']
Woman on Top,Woman on Top.jpg,"['Comedy', 'Fantasy', 'Romance']"
Howards End,Howards End.jpg,"['Drama', 'Romance']"
Preacher,Preacher.jpg,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Horror', 'Mystery', 'Western']"
Anomalisa,Anomalisa.jpg,"['Animation', 'Comedy', 'Drama', 'Romance']"
Another Year,Another Year.jpg,"['Comedy', 'Drama']"
8 Women,8 Women.jpg,"['Comedy', 'Crime', 'Musical', 'Romance']"
Showdown in Little Tokyo,Showdown in Little Tokyo.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
Clay Pigeons,Clay Pigeons.jpg,"['Comedy', 'Crime']"
It's Kind of a Funny Story,It's Kind of a Funny Story.jpg,"['Comedy', 'Drama', 'Romance']"
Made in Dagenham,Made in Dagenham.jpg,"['Comedy', 'Drama', 'History']"
When Did You Last See Your Father?,When Did You Last See Your Father?.jpg,"['Biography', 'Drama']"
Prefontaine,Prefontaine.jpg,"['Biography', 'Drama', 'Romance', 'Sport']"
The Wicked Lady,The Wicked Lady.jpg,"['Adventure', 'Drama']"
The Secret of Kells,The Secret of Kells.jpg,"['Animation', 'Adventure', 'Family', 'Fantasy']"
Begin Again,Begin Again.jpg,"['Comedy', 'Drama', 'Music', 'Romance']"
Down in the Valley,Down in the Valley.jpg,"['Drama', 'Romance', 'Thriller']"
Brooklyn Rules,Brooklyn Rules.jpg,"['Crime', 'Drama']"
Restless,Restless.jpg,"['Drama', 'Romance']"
The Singing Detective,The Singing Detective.jpg,"['Comedy', 'Crime', 'Musical', 'Mystery']"
The Land Girls,The Land Girls.jpg,"['Drama', 'Romance', 'War']"
Fido,Fido.jpg,"['Comedy', 'Drama', 'Horror', 'Sci-Fi']"
The Wendell Baker Story,The Wendell Baker Story.jpg,"['Comedy', 'Drama', 'Romance']"
Wild Target,Wild Target.jpg,"['Action', 'Comedy', 'Crime']"
