title,poster_url,genres
Urban Legends: Final Cut,movie_posters/Urban Legends: Final Cut.jpg,"['Horror', 'Mystery']"
Tuck Everlasting,movie_posters/Tuck Everlasting.jpg,"['Drama', 'Family', 'Fantasy', 'Romance']"
The Marine,movie_posters/The Marine.jpg,"['Action', 'Comedy', 'Drama', 'Thriller']"
Keanu,movie_posters/Keanu.jpg,"['Action', 'Comedy', 'Crime']"
Country Strong,movie_posters/Country Strong.jpg,"['Drama', 'Music']"
Disturbing Behavior,movie_posters/Disturbing Behavior.jpg,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
The Place Beyond the Pines,movie_posters/The Place Beyond the Pines.jpg,"['Crime', 'Drama', 'Thriller']"
The November Man,movie_posters/The November Man.jpg,"['Action', 'Adventure', 'Crime', 'Mystery', 'Thriller']"
Eye of the Beholder,movie_posters/Eye of the Beholder.jpg,"['Drama', 'Mystery', 'Thriller']"
The Hurt Locker,movie_posters/The Hurt Locker.jpg,"['Drama', 'Thriller', 'War']"
Firestarter,movie_posters/Firestarter.jpg,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
Killing Them Softly,movie_posters/Killing Them Softly.jpg,"['Crime', 'Drama', 'Thriller']"
A Most Wanted Man,movie_posters/A Most Wanted Man.jpg,"['Crime', 'Drama', 'Thriller']"
Freddy Got Fingered,movie_posters/Freddy Got Fingered.jpg,['Comedy']
The Pirates Who Don't Do Anything,movie_posters/The Pirates Who Don't Do Anything.jpg,"['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
U2 3D,movie_posters/U2 3D.jpg,"['Documentary', 'Music']"
Highlander: Endgame,movie_posters/Highlander: Endgame.jpg,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']"
Idlewild,movie_posters/Idlewild.jpg,"['Crime', 'Drama', 'Musical', 'Romance']"
One Day,movie_posters/One Day.jpg,"['Drama', 'Romance']"
Whip It,movie_posters/Whip It.jpg,"['Drama', 'Sport']"
Knockaround Guys,movie_posters/Knockaround Guys.jpg,"['Crime', 'Drama', 'Thriller']"
Confidence,movie_posters/Confidence.jpg,"['Crime', 'Thriller']"
The Muse,movie_posters/The Muse.jpg,['Comedy']
De-Lovely,movie_posters/De-Lovely.jpg,"['Biography', 'Drama', 'Music', 'Musical']"
New York Stories,movie_posters/New York Stories.jpg,"['Comedy', 'Drama', 'Romance']"
Barney's Great Adventure,movie_posters/Barney's Great Adventure.jpg,"['Adventure', 'Comedy', 'Drama', 'Family', 'Fantasy', 'Musical']"
The Man with the Iron Fists,movie_posters/The Man with the Iron Fists.jpg,['Action']
Home Fries,movie_posters/Home Fries.jpg,"['Comedy', 'Drama', 'Romance']"
Here on Earth,movie_posters/Here on Earth.jpg,"['Drama', 'Romance']"
Brazil,movie_posters/Brazil.jpg,"['Drama', 'Sci-Fi', 'Thriller']"
Raise Your Voice,movie_posters/Raise Your Voice.jpg,"['Family', 'Music', 'Musical', 'Romance']"
The Dead Zone,movie_posters/The Dead Zone.jpg,"['Drama', 'Fantasy', 'Mystery', 'Sci-Fi']"
The Big Lebowski,movie_posters/The Big Lebowski.jpg,"['Comedy', 'Crime']"
Black Snake Moan,movie_posters/Black Snake Moan.jpg,"['Drama', 'Music']"
Dark Blue,movie_posters/Dark Blue.jpg,"['Crime', 'Drama', 'Thriller']"
A Mighty Heart,movie_posters/A Mighty Heart.jpg,"['Biography', 'Drama', 'History', 'Thriller', 'War']"
Whatever It Takes,movie_posters/Whatever It Takes.jpg,"['Comedy', 'Drama', 'Romance']"
Boat Trip,movie_posters/Boat Trip.jpg,['Comedy']
The Importance of Being Earnest,movie_posters/The Importance of Being Earnest.jpg,"['Comedy', 'Drama', 'Romance']"
The Love Letter,movie_posters/The Love Letter.jpg,"['Fantasy', 'Romance']"
Hoot,movie_posters/Hoot.jpg,"['Adventure', 'Comedy', 'Family']"
In Bruges,movie_posters/In Bruges.jpg,"['Comedy', 'Crime', 'Drama', 'Thriller']"
Peeples,movie_posters/Peeples.jpg,"['Comedy', 'Romance']"
The Rocker,movie_posters/The Rocker.jpg,"['Comedy', 'Music']"
Post Grad,movie_posters/Post Grad.jpg,"['Comedy', 'Family', 'Romance']"
Promised Land,movie_posters/Promised Land.jpg,['Drama']
Whatever Works,movie_posters/Whatever Works.jpg,"['Comedy', 'Romance']"
The in Crowd,movie_posters/The in Crowd.jpg,"['Drama', 'Mystery', 'Thriller']"
The Three Burials of Melquiades Estrada,movie_posters/The Three Burials of Melquiades Estrada.jpg,"['Adventure', 'Crime', 'Drama', 'Mystery', 'Western']"
Jakob the Liar,movie_posters/Jakob the Liar.jpg,"['Drama', 'War']"
Kiss Kiss Bang Bang,movie_posters/Kiss Kiss Bang Bang.jpg,"['Comedy', 'Crime', 'Mystery', 'Thriller']"
Idle Hands,movie_posters/Idle Hands.jpg,"['Comedy', 'Fantasy', 'Horror', 'Thriller']"
Mulholland Drive,movie_posters/Mulholland Drive.jpg,"['Drama', 'Mystery', 'Thriller']"
Blood and Chocolate,movie_posters/Blood and Chocolate.jpg,"['Drama', 'Fantasy', 'Horror', 'Romance']"
You Will Meet a Tall Dark Stranger,movie_posters/You Will Meet a Tall Dark Stranger.jpg,"['Comedy', 'Drama', 'Romance']"
Never Let Me Go,movie_posters/Never Let Me Go.jpg,"['Drama', 'Romance', 'Sci-Fi', 'Thriller']"
The Company,movie_posters/The Company.jpg,"['Drama', 'History', 'Romance', 'Thriller']"
Transsiberian,movie_posters/Transsiberian.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
The Clan of the Cave Bear,movie_posters/The Clan of the Cave Bear.jpg,"['Adventure', 'Drama', 'Fantasy']"
Crazy in Alabama,movie_posters/Crazy in Alabama.jpg,"['Comedy', 'Crime', 'Drama']"
Funny Games,movie_posters/Funny Games.jpg,"['Crime', 'Drama', 'Thriller']"
Listening,movie_posters/Listening.jpg,"['Drama', 'Sci-Fi', 'Thriller']"
Felicia's Journey,movie_posters/Felicia's Journey.jpg,"['Drama', 'Thriller']"
Metropolis,movie_posters/Metropolis.jpg,"['Drama', 'Sci-Fi']"
District B13,movie_posters/District B13.jpg,"['Action', 'Crime', 'Sci-Fi', 'Thriller']"
Things to Do in Denver When You're Dead,movie_posters/Things to Do in Denver When You're Dead.jpg,"['Crime', 'Drama', 'Thriller']"
The Assassin,movie_posters/The Assassin.jpg,"['Action', 'Drama', 'History']"
Buffalo Soldiers,movie_posters/Buffalo Soldiers.jpg,"['Comedy', 'Crime', 'Drama', 'Thriller', 'War']"
The Return,movie_posters/The Return.jpg,['Drama']
Ong Bak 2,movie_posters/Ong Bak 2.jpg,['Action']
Centurion,movie_posters/Centurion.jpg,"['Action', 'Drama', 'History', 'War']"
Silent Trigger,movie_posters/Silent Trigger.jpg,"['Action', 'Drama', 'Thriller']"
The Midnight Meat Train,movie_posters/The Midnight Meat Train.jpg,"['Horror', 'Mystery', 'Thriller']"
Winnie Mandela,movie_posters/Winnie Mandela.jpg,"['Biography', 'Drama', 'History']"
The Son of No One,movie_posters/The Son of No One.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
All the Queen's Men,movie_posters/All the Queen's Men.jpg,"['Action', 'Comedy', 'Drama', 'War']"
The Good Night,movie_posters/The Good Night.jpg,"['Comedy', 'Drama', 'Fantasy', 'Music', 'Romance']"
Bathory: Countess of Blood,movie_posters/Bathory: Countess of Blood.jpg,"['Biography', 'Drama', 'Fantasy', 'History']"
Khumba,movie_posters/Khumba.jpg,"['Animation', 'Adventure', 'Comedy', 'Family']"
Automata,movie_posters/Automata.jpg,"['Action', 'Drama', 'Sci-Fi', 'Thriller']"
Dungeons & Dragons: Wrath of the Dragon God,movie_posters/Dungeons & Dragons: Wrath of the Dragon God.jpg,"['Action', 'Adventure', 'Fantasy']"
Chiamatemi Francesco - Il Papa della gente,movie_posters/Chiamatemi Francesco - Il Papa della gente.jpg,['Biography']
Shinjuku Incident,movie_posters/Shinjuku Incident.jpg,"['Action', 'Crime', 'Drama']"
Pandaemonium,movie_posters/Pandaemonium.jpg,"['Biography', 'Drama']"
Groundhog Day,movie_posters/Groundhog Day.jpg,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
Magic Mike XXL,movie_posters/Magic Mike XXL.jpg,"['Comedy', 'Drama', 'Music']"
Romeo + Juliet,movie_posters/Romeo + Juliet.jpg,"['Drama', 'Romance']"
Sarah's Key,movie_posters/Sarah's Key.jpg,"['Drama', 'War']"
Freedom,movie_posters/Freedom.jpg,"['Drama', 'Music']"
Unforgiven,movie_posters/Unforgiven.jpg,"['Drama', 'Western']"
Manderlay,movie_posters/Manderlay.jpg,['Drama']
Slumdog Millionaire,movie_posters/Slumdog Millionaire.jpg,"['Crime', 'Drama', 'Romance']"
Fatal Attraction,movie_posters/Fatal Attraction.jpg,"['Drama', 'Thriller']"
Pretty Woman,movie_posters/Pretty Woman.jpg,"['Comedy', 'Romance']"
Towering Inferno,movie_posters/Towering Inferno.jpg,['Comedy']
Crocodile Dundee II,movie_posters/Crocodile Dundee II.jpg,"['Action', 'Adventure', 'Comedy']"
Broken Horses,movie_posters/Broken Horses.jpg,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']"
Born on the Fourth of July,movie_posters/Born on the Fourth of July.jpg,"['Biography', 'Drama', 'War']"
Cool Runnings,movie_posters/Cool Runnings.jpg,"['Adventure', 'Comedy', 'Family', 'History', 'Sport']"
My Bloody Valentine,movie_posters/My Bloody Valentine.jpg,"['Horror', 'Mystery', 'Thriller']"
Stomp the Yard,movie_posters/Stomp the Yard.jpg,"['Drama', 'Music', 'Romance']"
The Spy Who Loved Me,movie_posters/The Spy Who Loved Me.jpg,"['Action', 'Adventure', 'Thriller']"
Ghost Hunters,movie_posters/Ghost Hunters.jpg,"['Reality-TV', 'Thriller']"
Urban Legend,movie_posters/Urban Legend.jpg,"['Horror', 'Mystery', 'Thriller']"
Good Deeds,movie_posters/Good Deeds.jpg,"['Drama', 'Romance']"
White Fang,movie_posters/White Fang.jpg,"['Adventure', 'Drama', 'Family']"
Superstar,movie_posters/Superstar.jpg,"['Comedy', 'Romance']"
The Iron Lady,movie_posters/The Iron Lady.jpg,"['Biography', 'Drama']"
Jonah: A VeggieTales Movie,movie_posters/Jonah: A VeggieTales Movie.jpg,"['Animation', 'Adventure', 'Comedy', 'Drama', 'Family', 'Musical']"
Poetic Justice,movie_posters/Poetic Justice.jpg,"['Drama', 'Romance']"
All About the Benjamins,movie_posters/All About the Benjamins.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
Vampire in Brooklyn,movie_posters/Vampire in Brooklyn.jpg,"['Comedy', 'Fantasy', 'Horror', 'Romance']"
Exorcist II: The Heretic,movie_posters/Exorcist II: The Heretic.jpg,['Horror']
An American Haunting,movie_posters/An American Haunting.jpg,"['Drama', 'Horror', 'Mystery', 'Thriller']"
My Boss's Daughter,movie_posters/My Boss's Daughter.jpg,"['Comedy', 'Romance']"
A Perfect Getaway,movie_posters/A Perfect Getaway.jpg,"['Drama', 'Mystery', 'Thriller']"
Our Family Wedding,movie_posters/Our Family Wedding.jpg,"['Comedy', 'Romance']"
Dead Man on Campus,movie_posters/Dead Man on Campus.jpg,['Comedy']
Tea with Mussolini,movie_posters/Tea with Mussolini.jpg,"['Comedy', 'Drama', 'War']"
Thinner,movie_posters/Thinner.jpg,"['Fantasy', 'Horror']"
"New York, New York","movie_posters/New York, New York.jpg","['Drama', 'Music', 'Musical']"
Crooklyn,movie_posters/Crooklyn.jpg,"['Comedy', 'Drama']"
I Think I Love My Wife,movie_posters/I Think I Love My Wife.jpg,"['Comedy', 'Drama', 'Romance']"
Jason X,movie_posters/Jason X.jpg,"['Action', 'Horror', 'Sci-Fi', 'Thriller']"
Bobby,movie_posters/Bobby.jpg,"['Biography', 'Drama', 'History']"
Head Over Heels,movie_posters/Head Over Heels.jpg,"['Comedy', 'Mystery', 'Romance']"
Fun Size,movie_posters/Fun Size.jpg,"['Adventure', 'Comedy', 'Crime', 'Family']"
The Diving Bell and the Butterfly,movie_posters/The Diving Bell and the Butterfly.jpg,"['Biography', 'Drama']"
Little Children,movie_posters/Little Children.jpg,"['Drama', 'Romance']"
Gossip,movie_posters/Gossip.jpg,"['Drama', 'Mystery', 'Thriller']"
A Walk on the Moon,movie_posters/A Walk on the Moon.jpg,"['Drama', 'Romance']"
Catch a Fire,movie_posters/Catch a Fire.jpg,"['Biography', 'Drama', 'History']"
Soul Survivors,movie_posters/Soul Survivors.jpg,"['Horror', 'Mystery', 'Thriller']"
Jefferson in Paris,movie_posters/Jefferson in Paris.jpg,"['Biography', 'Drama', 'History', 'Romance']"
Easy Virtue,movie_posters/Easy Virtue.jpg,"['Comedy', 'Romance']"
Caravans,movie_posters/Caravans.jpg,"['Action', 'Adventure', 'History']"
Mr. Turner,movie_posters/Mr. Turner.jpg,"['Biography', 'Drama', 'History']"
Wild Grass,movie_posters/Wild Grass.jpg,"['Drama', 'Romance']"
Amen.,movie_posters/Amen..jpg,"['Biography', 'Crime', 'Drama', 'War']"
Reign of Assassins,movie_posters/Reign of Assassins.jpg,"['Action', 'Adventure']"
The Lucky Ones,movie_posters/The Lucky Ones.jpg,"['Adventure', 'Comedy', 'Drama', 'Romance', 'War']"
Margaret,movie_posters/Margaret.jpg,"['Drama', 'Mystery']"
Stan Helsing,movie_posters/Stan Helsing.jpg,"['Comedy', 'Fantasy', 'Horror']"
Flipped,movie_posters/Flipped.jpg,"['Comedy', 'Drama', 'Romance']"
Brokeback Mountain,movie_posters/Brokeback Mountain.jpg,"['Drama', 'Romance']"
Clueless,movie_posters/Clueless.jpg,"['Comedy', 'Romance']"
Far from Heaven,movie_posters/Far from Heaven.jpg,"['Drama', 'Romance']"
Hot Tub Time Machine 2,movie_posters/Hot Tub Time Machine 2.jpg,"['Comedy', 'Mystery', 'Sci-Fi']"
Dekalog,movie_posters/Dekalog.jpg,['Drama']
Quills,movie_posters/Quills.jpg,"['Biography', 'Drama']"
Seven Psychopaths,movie_posters/Seven Psychopaths.jpg,"['Comedy', 'Crime']"
The Caveman's Valentine,movie_posters/The Caveman's Valentine.jpg,"['Crime', 'Drama', 'Music', 'Mystery', 'Thriller']"
The Border,movie_posters/The Border.jpg,"['Action', 'Crime', 'Drama', 'Thriller']"
Downfall,movie_posters/Downfall.jpg,"['Biography', 'Drama', 'History', 'War']"
The Sea Inside,movie_posters/The Sea Inside.jpg,"['Biography', 'Drama']"
Under the Skin,movie_posters/Under the Skin.jpg,"['Drama', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']"
"Good Morning, Vietnam","movie_posters/Good Morning, Vietnam.jpg","['Biography', 'Comedy', 'Drama', 'War']"
The Last Godfather,movie_posters/The Last Godfather.jpg,"['Comedy', 'Crime', 'Romance']"
Justin Bieber: Never Say Never,movie_posters/Justin Bieber: Never Say Never.jpg,"['Documentary', 'Music']"
Black Swan,movie_posters/Black Swan.jpg,"['Drama', 'Thriller']"
The Godfather Part II,movie_posters/The Godfather Part II.jpg,"['Crime', 'Drama']"
Save the Last Dance,movie_posters/Save the Last Dance.jpg,"['Drama', 'Music', 'Romance']"
A Nightmare on Elm Street 4: The Dream Master,movie_posters/A Nightmare on Elm Street 4: The Dream Master.jpg,['Horror']
Miracles from Heaven,movie_posters/Miracles from Heaven.jpg,"['Biography', 'Drama', 'Family']"
"Dude, Where's My Car?","movie_posters/Dude, Where's My Car?.jpg","['Comedy', 'Mystery', 'Sci-Fi']"
Young Guns,movie_posters/Young Guns.jpg,"['Action', 'Drama', 'Western']"
St. Vincent,movie_posters/St. Vincent.jpg,"['Comedy', 'Drama']"
About Last Night,movie_posters/About Last Night.jpg,"['Comedy', 'Romance']"
10 Things I Hate About You,movie_posters/10 Things I Hate About You.jpg,"['Comedy', 'Drama', 'Romance']"
The New Guy,movie_posters/The New Guy.jpg,['Comedy']
Loaded Weapon 1,movie_posters/Loaded Weapon 1.jpg,"['Action', 'Comedy', 'Crime']"
The Shallows,movie_posters/The Shallows.jpg,"['Action', 'Drama', 'Horror', 'Thriller']"
The Butterfly Effect,movie_posters/The Butterfly Effect.jpg,"['Drama', 'Sci-Fi', 'Thriller']"
Snow Day,movie_posters/Snow Day.jpg,"['Adventure', 'Comedy', 'Family']"
This Christmas,movie_posters/This Christmas.jpg,"['Comedy', 'Drama', 'Romance']"
Baby Geniuses,movie_posters/Baby Geniuses.jpg,"['Comedy', 'Crime', 'Family', 'Sci-Fi']"
The Big Hit,movie_posters/The Big Hit.jpg,"['Action', 'Comedy', 'Crime', 'Thriller']"
Harriet the Spy,movie_posters/Harriet the Spy.jpg,"['Comedy', 'Drama', 'Family']"
Child's Play 2,movie_posters/Child's Play 2.jpg,"['Horror', 'Thriller']"
No Good Deed,movie_posters/No Good Deed.jpg,"['Crime', 'Drama', 'Horror', 'Thriller']"
The Mist,movie_posters/The Mist.jpg,"['Horror', 'Sci-Fi', 'Thriller']"
Ex Machina,movie_posters/Ex Machina.jpg,"['Drama', 'Sci-Fi', 'Thriller']"
Being John Malkovich,movie_posters/Being John Malkovich.jpg,"['Comedy', 'Drama', 'Fantasy']"
Two Can Play That Game,movie_posters/Two Can Play That Game.jpg,"['Comedy', 'Romance']"
Earth to Echo,movie_posters/Earth to Echo.jpg,"['Adventure', 'Family', 'Sci-Fi']"
Crazy/Beautiful,movie_posters/Crazy_Beautiful.jpg,"['Drama', 'Romance']"
Letters from Iwo Jima,movie_posters/Letters from Iwo Jima.jpg,"['Action', 'Adventure', 'Drama', 'History', 'War']"
The Astronaut Farmer,movie_posters/The Astronaut Farmer.jpg,"['Adventure', 'Drama', 'Sci-Fi']"
Woo,movie_posters/Woo.jpg,"['Comedy', 'Romance']"
Room,movie_posters/Room.jpg,"['Drama', 'Thriller']"
Dirty Work,movie_posters/Dirty Work.jpg,['Comedy']
Serial Mom,movie_posters/Serial Mom.jpg,"['Comedy', 'Crime', 'Thriller']"
Dick,movie_posters/Dick.jpg,['Comedy']
Del 1 - Män som hatar kvinnor,,"['Action', 'Crime', 'Mystery', 'Thriller']"
Light It Up,movie_posters/Light It Up.jpg,"['Drama', 'Thriller']"
54,movie_posters/54.jpg,"['Drama', 'Music']"
Bubble Boy,movie_posters/Bubble Boy.jpg,"['Adventure', 'Comedy', 'Romance', 'Sci-Fi']"
Birthday Girl,movie_posters/Birthday Girl.jpg,"['Comedy', 'Crime', 'Thriller']"
21 & Over,movie_posters/21 & Over.jpg,['Comedy']
"Paris, I Love You","movie_posters/Paris, I Love You.jpg","['Comedy', 'Drama', 'Romance']"
Resurrecting the Champ,movie_posters/Resurrecting the Champ.jpg,"['Drama', 'Sport']"
Admission,movie_posters/Admission.jpg,"['Comedy', 'Drama', 'Romance']"
Widow of St. Pierre,,"['Drama', 'History', 'Romance']"
Chloe,movie_posters/Chloe.jpg,"['Drama', 'Mystery', 'Thriller']"
Faithful,movie_posters/Faithful.jpg,"['Comedy', 'Crime', 'Drama']"
Find Me Guilty,movie_posters/Find Me Guilty.jpg,"['Biography', 'Comedy', 'Crime', 'Drama']"
The Perks of Being a Wallflower,movie_posters/The Perks of Being a Wallflower.jpg,['Drama']
Excessive Force,movie_posters/Excessive Force.jpg,['Action']
Infamous,movie_posters/Infamous.jpg,"['Biography', 'Crime', 'Drama']"
The Claim,movie_posters/The Claim.jpg,"['Drama', 'Romance', 'Western']"
The Vatican Tapes,movie_posters/The Vatican Tapes.jpg,"['Horror', 'Thriller']"
Attack the Block,movie_posters/Attack the Block.jpg,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Thriller']"
In the Land of Blood and Honey,movie_posters/In the Land of Blood and Honey.jpg,"['Drama', 'Romance', 'War']"
The Call,movie_posters/The Call.jpg,"['Drama', 'Thriller']"
Battle for Incheon: Operation Chromite,movie_posters/Battle for Incheon: Operation Chromite.jpg,"['Action', 'Drama', 'History', 'War']"
The Crocodile Hunter: Collision Course,movie_posters/The Crocodile Hunter: Collision Course.jpg,"['Action', 'Adventure', 'Comedy', 'Family']"
I Love You Phillip Morris,movie_posters/I Love You Phillip Morris.jpg,"['Biography', 'Comedy', 'Crime', 'Drama', 'Romance']"
Quest for Fire,movie_posters/Quest for Fire.jpg,"['Adventure', 'Drama']"
Antwone Fisher,movie_posters/Antwone Fisher.jpg,"['Biography', 'Drama']"
The Emperor's Club,movie_posters/The Emperor's Club.jpg,['Drama']
True Romance,movie_posters/True Romance.jpg,"['Crime', 'Drama', 'Romance', 'Thriller']"
Womb,movie_posters/Womb.jpg,"['Drama', 'Romance', 'Sci-Fi']"
Glengarry Glen Ross,movie_posters/Glengarry Glen Ross.jpg,"['Crime', 'Drama', 'Mystery']"
The Killer Inside Me,movie_posters/The Killer Inside Me.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller']"
Cat People,movie_posters/Cat People.jpg,"['Fantasy', 'Horror', 'Thriller']"
Sorority Row,movie_posters/Sorority Row.jpg,"['Horror', 'Mystery']"
The Prisoner of Zenda,movie_posters/The Prisoner of Zenda.jpg,"['Adventure', 'Drama', 'Romance']"
Lars and the Real Girl,movie_posters/Lars and the Real Girl.jpg,"['Comedy', 'Drama', 'Romance']"
The Boy in the Striped Pajamas,movie_posters/The Boy in the Striped Pajamas.jpg,"['Drama', 'War']"
Dancer in the Dark,movie_posters/Dancer in the Dark.jpg,"['Crime', 'Drama', 'Musical']"
Oscar and Lucinda,movie_posters/Oscar and Lucinda.jpg,"['Drama', 'Romance']"
The Funeral,movie_posters/The Funeral.jpg,"['Crime', 'Drama']"
Solitary Man,movie_posters/Solitary Man.jpg,"['Comedy', 'Drama', 'Romance']"
Machete,movie_posters/Machete.jpg,"['Action', 'Crime', 'Thriller']"
Casino Jack,movie_posters/Casino Jack.jpg,"['Biography', 'Comedy', 'Crime', 'Drama']"
The Land Before Time,movie_posters/The Land Before Time.jpg,"['Animation', 'Adventure', 'Drama', 'Family']"
Tae Guk Gi: The Brotherhood of War,movie_posters/Tae Guk Gi: The Brotherhood of War.jpg,"['Action', 'Drama', 'War']"
The Perfect Game,movie_posters/The Perfect Game.jpg,"['Comedy', 'Drama', 'Family', 'Sport']"
The Exorcist,movie_posters/The Exorcist.jpg,['Horror']
Jaws,movie_posters/Jaws.jpg,"['Adventure', 'Mystery', 'Thriller']"
American Pie,movie_posters/American Pie.jpg,['Comedy']
Ernest & Celestine,movie_posters/Ernest & Celestine.jpg,"['Animation', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Family', 'Fantasy']"
The Golden Child,movie_posters/The Golden Child.jpg,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Mystery']"
Think Like a Man,movie_posters/Think Like a Man.jpg,"['Comedy', 'Romance']"
Barbershop,movie_posters/Barbershop.jpg,"['Comedy', 'Drama']"
Star Trek II: The Wrath of Khan,movie_posters/Star Trek II: The Wrath of Khan.jpg,"['Action', 'Adventure', 'Sci-Fi']"
